datetime,site,geometry,SNOWDEPTH,SNOWDEPTH_units,datasource,SNOWDEPTH (m)
2019-10-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),0.0,in,NRCS,0.0
2019-10-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),6.0,in,NRCS,0.15239999999999998
2019-10-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),6.0,in,NRCS,0.15239999999999998
2019-10-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),5.0,in,NRCS,0.127
2019-10-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2019-10-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-10-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-10-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-10-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-10-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-10-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-10-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-10-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2019-11-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2019-11-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2019-11-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),2.0,in,NRCS,0.0508
2019-11-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),1.0,in,NRCS,0.0254
2019-11-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),5.0,in,NRCS,0.127
2019-11-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2019-11-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),3.0,in,NRCS,0.07619999999999999
2019-12-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),4.0,in,NRCS,0.1016
2019-12-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),9.0,in,NRCS,0.2286
2019-12-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),8.0,in,NRCS,0.2032
2019-12-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),8.0,in,NRCS,0.2032
2019-12-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2019-12-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2019-12-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),7.0,in,NRCS,0.17779999999999999
2019-12-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2019-12-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),12.0,in,NRCS,0.30479999999999996
2019-12-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2019-12-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),11.0,in,NRCS,0.2794
2019-12-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),19.0,in,NRCS,0.4826
2019-12-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2019-12-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),24.0,in,NRCS,0.6095999999999999
2019-12-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),24.0,in,NRCS,0.6095999999999999
2019-12-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2019-12-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2019-12-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2019-12-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2019-12-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2019-12-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),25.0,in,NRCS,0.635
2019-12-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),27.0,in,NRCS,0.6858
2019-12-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2019-12-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-01-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),28.0,in,NRCS,0.7111999999999999
2020-01-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),34.0,in,NRCS,0.8635999999999999
2020-01-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2020-01-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),32.0,in,NRCS,0.8128
2020-01-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2020-01-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),35.0,in,NRCS,0.889
2020-01-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2020-01-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),37.0,in,NRCS,0.9398
2020-01-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),38.0,in,NRCS,0.9652
2020-01-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),41.0,in,NRCS,1.0413999999999999
2020-01-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),44.0,in,NRCS,1.1176
2020-01-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),53.0,in,NRCS,1.3461999999999998
2020-01-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2020-01-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2020-01-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2020-01-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2020-01-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2020-01-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2020-01-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-01-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-01-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2020-01-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-01-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2020-01-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2020-01-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2020-01-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),59.0,in,NRCS,1.4986
2020-01-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-01-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2020-01-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2020-01-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2020-01-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2020-02-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2020-02-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2020-02-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2020-02-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2020-02-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-02-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2020-02-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2020-02-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2020-02-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2020-02-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2020-02-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2020-02-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2020-02-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2020-02-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2020-02-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2020-02-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2020-02-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),77.0,in,NRCS,1.9558
2020-02-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),78.0,in,NRCS,1.9811999999999999
2020-02-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),76.0,in,NRCS,1.9304
2020-02-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),75.0,in,NRCS,1.905
2020-02-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),75.0,in,NRCS,1.905
2020-02-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),74.0,in,NRCS,1.8796
2020-02-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2020-02-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2020-02-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),72.0,in,NRCS,1.8288
2020-02-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2020-02-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2020-02-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),70.0,in,NRCS,1.778
2020-02-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2020-03-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),68.0,in,NRCS,1.7271999999999998
2020-03-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2020-03-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2020-03-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2020-03-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),66.0,in,NRCS,1.6764
2020-03-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),65.0,in,NRCS,1.651
2020-03-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-03-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-03-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2020-03-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-03-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),65.0,in,NRCS,1.651
2020-03-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2020-03-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-03-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2020-03-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),65.0,in,NRCS,1.651
2020-03-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-03-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-03-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2020-03-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2020-03-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-03-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-03-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2020-03-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2020-03-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2020-03-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2020-03-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-03-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),63.0,in,NRCS,1.6001999999999998
2020-03-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-03-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2020-03-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2020-03-31 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2020-04-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),81.0,in,NRCS,2.0574
2020-04-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),79.0,in,NRCS,2.0065999999999997
2020-04-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),77.0,in,NRCS,1.9558
2020-04-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),76.0,in,NRCS,1.9304
2020-04-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2020-04-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),73.0,in,NRCS,1.8541999999999998
2020-04-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),71.0,in,NRCS,1.8034
2020-04-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),69.0,in,NRCS,1.7526
2020-04-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),67.0,in,NRCS,1.7018
2020-04-10 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),64.0,in,NRCS,1.6256
2020-04-11 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-04-12 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),62.0,in,NRCS,1.5748
2020-04-13 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),61.0,in,NRCS,1.5493999999999999
2020-04-14 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),60.0,in,NRCS,1.524
2020-04-15 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),59.0,in,NRCS,1.4986
2020-04-16 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),58.0,in,NRCS,1.4731999999999998
2020-04-17 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),59.0,in,NRCS,1.4986
2020-04-18 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),57.0,in,NRCS,1.4478
2020-04-19 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),54.0,in,NRCS,1.3716
2020-04-20 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),52.0,in,NRCS,1.3208
2020-04-21 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),50.0,in,NRCS,1.27
2020-04-22 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),47.0,in,NRCS,1.1938
2020-04-23 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),45.0,in,NRCS,1.143
2020-04-24 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),44.0,in,NRCS,1.1176
2020-04-25 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),42.0,in,NRCS,1.0668
2020-04-26 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),41.0,in,NRCS,1.0413999999999999
2020-04-27 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),38.0,in,NRCS,0.9652
2020-04-28 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),36.0,in,NRCS,0.9144
2020-04-29 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),33.0,in,NRCS,0.8382
2020-04-30 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),30.0,in,NRCS,0.762
2020-05-01 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),29.0,in,NRCS,0.7365999999999999
2020-05-02 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),26.0,in,NRCS,0.6604
2020-05-03 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),24.0,in,NRCS,0.6095999999999999
2020-05-04 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),21.0,in,NRCS,0.5334
2020-05-05 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),19.0,in,NRCS,0.4826
2020-05-06 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),17.0,in,NRCS,0.43179999999999996
2020-05-07 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),15.0,in,NRCS,0.381
2020-05-08 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),13.0,in,NRCS,0.3302
2020-05-09 08:00:00+00:00,637:ID:SNTL,POINT Z (-115.66588 43.932 6090),10.0,in,NRCS,0.254
